  9.4998626E-01  1.3734851E-05  2.2773194E-10  4.3302863E-15  9.4428398E-20  2.3614675E-24  6.7725672E-29  2.2275016E-33  8.4018720E-38  3.6343559E-42  1.8029023E-46  1.0256698E-50  6.6917392E-55  5.0068097E-59  4.2960942E-63  4.2274898E-67  4.7707581E-71  6.1742308E-75  9.1636599E-79  1.5597361E-82  3.0445557E-86  6.8154225E-90  1.7496544E-93  5.1511288E-97  1.7391963-100  6.7342751-104  2.9903245-107  1.5227964-110  8.8932691-114  5.9563070-117  4.5748614-120  4.0297199-123  4.0706881-126  4.7156985-129  6.2649885-132  9.5453221-135  1.6678499-137  3.3420161-140  7.6799110-143  2.0239505-145  6.1170165-148  2.1201404-150  8.4272459-153  3.8414211-155  2.0081913-157  1.2039361-159  8.2772683-162
  9.4992973E-01  1.9893593E-05  4.9980059E-10  6.0661370E-11  6.0220158E-11  5.9779697E-11  5.9305889E-11  5.8725473E-11  5.7865798E-11  5.6374734E-11  5.3610993E-11  4.8510897E-11  4.1670192E-11  3.4746043E-11  2.8422684E-11  2.2922527E-11  1.8268329E-11  1.4409628E-11  1.1264170E-11  8.7278653E-12  6.7071159E-12  5.1151385E-12  3.8728880E-12  2.9117102E-12  2.1720886E-12  1.6052006E-12  1.1722847E-12  8.4311771E-13  5.9426610E-13  4.1328043E-13  2.8046763E-13  1.8527018E-13  1.1896203E-13  7.4282640E-14  4.5224895E-14  2.6966373E-14  1.5837009E-14  9.2150823E-15  5.3422483E-15  3.1003628E-15  1.8081326E-15  1.0628984E-15  6.3129092E-16  3.7955501E-16  2.3137800E-16  1.4320528E-16  8.9671976E-17
  9.4992780E-01  2.0201834E-05  5.2142106E-10  6.8856953E-11  6.8342029E-11  6.7825618E-11  6.7267640E-11  6.6580613E-11  6.5563133E-11  6.3813234E-11  6.0612915E-11  5.4792113E-11  4.7037363E-11  3.9205476E-11  3.2060407E-11  2.5848833E-11  2.0594513E-11  1.6239516E-11  1.2690312E-11  9.8291636E-12  7.5502165E-12  5.7553536E-12  4.3552193E-12  3.2722077E-12  2.4391019E-12  1.8008115E-12  1.3136266E-12  9.4347801E-13  6.6395731E-13  4.6096992E-13  3.1226002E-13  2.0587744E-13  1.3194170E-13  8.2238404E-14  4.9987068E-14  2.9764560E-14  1.7460554E-14  1.0150690E-14  5.8805626E-15  3.4109335E-15  1.9884127E-15  1.1684665E-15  6.9378021E-16  4.1700583E-16  2.5413376E-16  1.5723948E-16  9.8425139E-17
  9.4992586E-01  2.0522115E-05  5.4465470E-10  7.7893636E-11  7.7294783E-11  7.6691649E-11  7.6037098E-11  7.5227282E-11  7.4028526E-11  7.1984135E-11  6.8293542E-11  6.1674181E-11  5.2913482E-11  4.4085028E-11  3.6038926E-11  2.9047831E-11  2.3136311E-11  1.8238081E-11  1.4247134E-11  1.1030730E-11  8.4695419E-12  6.4530070E-12  4.8804517E-12  3.6644477E-12  2.7293450E-12  2.0131960E-12  1.4668810E-12  1.0521280E-12  7.3927615E-13  5.1241938E-13  3.4649557E-13  2.2802686E-13  1.4586771E-13  9.0760325E-14  5.5081033E-14  3.2754287E-14  1.9193671E-14  1.1148737E-14  6.4544948E-15  3.7419144E-15  2.1804745E-15  1.2809045E-15  7.6031971E-16  4.5687238E-16  2.7835294E-16  1.7217278E-16  1.0773203E-16
  9.4992362E-01  2.0900880E-05  5.7312605E-10  8.9252024E-11  8.8544049E-11  8.7827809E-11  8.7046669E-11  8.6075311E-11  8.4638818E-11  8.2212116E-11  7.7893603E-11  7.0265532E-11  6.0243069E-11  5.0167822E-11  4.0995903E-11  3.3031586E-11  2.6300070E-11  2.0724410E-11  1.6182855E-11  1.2523863E-11  9.6112293E-12  7.3188136E-12  5.5317840E-12  4.1504319E-12  3.0885847E-12  2.2757487E-12  1.6560666E-12  1.1860338E-12  8.3193789E-13  5.7559980E-13  3.8845695E-13  2.5512273E-13  1.6287268E-13  1.0114929E-13  6.1282325E-14  3.6389768E-14  2.1299216E-14  1.2360424E-14  7.1509125E-15  4.1433775E-15  2.4133683E-15  1.4172091E-15  8.4096404E-16  5.0518505E-16  3.0769329E-16  1.9025799E-16  1.1900842E-16
  9.4992134E-01  2.1296189E-05  6.0397053E-10  1.0186510E-10  1.0103159E-10  1.0018481E-10  9.9256795E-11  9.8097382E-11  9.6385140E-11  9.3519673E-11  8.8490441E-11  7.9736638E-11  6.8316206E-11  5.6863278E-11  4.6449044E-11  3.7411715E-11  2.9776734E-11  2.3455130E-11  1.8307599E-11  1.4161776E-11  1.0862778E-11  8.2672432E-12  6.2446960E-12  4.6818690E-12  3.4809960E-12  2.5621786E-12  1.8621503E-12  1.3316540E-12  9.3252057E-13  6.4405161E-13  4.3383021E-13  2.8436438E-13  1.8119009E-13  1.1232124E-13  6.7941361E-14  4.0288972E-14  2.3555353E-14  1.3657790E-14  7.8961391E-15  4.5727753E-15  2.6623706E-15  1.5628966E-15  9.2713579E-16  5.5679149E-16  3.3902665E-16  2.0956631E-16  1.3104002E-16
  9.4991904E-01  2.1708585E-05  6.3735572E-10  1.1582961E-10  1.1485221E-10  1.1385527E-10  1.1275748E-10  1.1138005E-10  1.0934940E-10  1.0598253E-10  1.0015193E-10  9.0145909E-11  7.7181328E-11  6.4210666E-11  5.2429679E-11  4.2212878E-11  3.3585482E-11  2.6444994E-11  2.0632593E-11  1.5952922E-11  1.2230488E-11  9.3029443E-12  7.0225780E-12  5.2612004E-12  3.9083101E-12  2.8736907E-12  2.0859530E-12  1.4895338E-12  1.0413762E-12  7.1799819E-13  4.8275315E-13  3.1583445E-13  2.0086838E-13  1.2430402E-13  7.5073931E-14  4.4460738E-14  2.5967047E-14  1.5043667E-14  8.6917930E-15  5.0310474E-15  2.9280361E-15  1.7182938E-15  1.0190307E-15  6.1181406E-16  3.7242681E-16  2.3014330E-16  1.4385581E-16
  9.4991670E-01  2.2138609E-05  6.7345753E-10  1.3124669E-10  1.3010489E-10  1.2893583E-10  1.2764247E-10  1.2601329E-10  1.2361650E-10  1.1967899E-10  1.1294808E-10  1.0155344E-10  8.6888176E-11  7.2250244E-11  5.8969870E-11  4.7460269E-11  3.7745873E-11  2.9709021E-11  2.3169249E-11  1.7905881E-11  1.3720744E-11  1.0430616E-11  7.8688505E-12  5.8908834E-12  4.3722652E-12  3.2114920E-12  2.3282945E-12  1.6602163E-12  1.1588543E-12  7.9766097E-13  5.3536200E-13  3.4961455E-13  2.2195524E-13  1.3712497E-13  8.2695496E-14  4.8913781E-14  2.8539189E-14  1.6520788E-14  9.5394142E-15  5.5190676E-15  3.2108622E-15  1.8836880E-15  1.1168150E-15  6.7035031E-16  4.0795134E-16  2.5202294E-16  1.5748275E-16
  9.4991433E-01  2.2586803E-05  7.1246055E-10  1.4822193E-10  1.4689290E-10  1.4552713E-10  1.4400924E-10  1.4209046E-10  1.3927436E-10  1.3468987E-10  1.2695095E-10  1.1402097E-10  9.7487752E-11  8.1023221E-11  6.6102382E-11  5.3179591E-11  4.2277830E-11  3.3262481E-11  2.5929148E-11  2.0029344E-11  1.5340000E-11  1.1655000E-11  8.7869583E-12  6.5733876E-12  4.8746040E-12  3.5767893E-12  2.5899923E-12  1.8442416E-12  1.2853020E-12  8.8325912E-13  5.9179136E-13  3.8578515E-13  2.4449767E-13  1.5081102E-13  9.0821268E-14  5.3656629E-14  3.1276551E-14  1.8091828E-14  1.0440508E-14  6.0376873E-15  3.5113356E-15  2.0593600E-15  1.2206536E-15  7.3249749E-16  4.4565931E-16  2.7524218E-16  1.7193595E-16
  9.4991193E-01  2.3053707E-05  7.5455825E-10  1.6686545E-10  1.6532380E-10  1.6373390E-10  1.6195906E-10  1.5970833E-10  1.5641385E-10  1.5109853E-10  1.4223466E-10  1.2761186E-10  1.0903229E-10  9.0571723E-11  7.3860649E-11  5.9397025E-11  4.7201610E-11  3.7120877E-11  2.8924029E-11  2.2332104E-11  1.7094772E-11  1.2980878E-11  9.7803661E-12  7.3111909E-12  5.4170708E-12  3.9707874E-12  2.8718606E-12  2.0421463E-12  1.4210628E-12  9.7500934E-13  6.5217409E-13  4.2442557E-13  2.6854192E-13  1.6538862E-13  9.9466195E-14  5.8697658E-14  3.4183811E-14  1.9759406E-14  1.1396548E-14  6.5877420E-15  3.8299355E-15  2.2455876E-15  1.3307087E-15  7.9835231E-16  4.8560851E-16  2.9983527E-16  1.8724535E-16
  9.4990950E-01  2.3539859E-05  7.9995331E-10  1.8729191E-10  1.8550952E-10  1.8366498E-10  1.8159695E-10  1.7896706E-10  1.7512878E-10  1.6899077E-10  1.5887534E-10  1.4239100E-10  1.2157520E-10  1.0093876E-10  8.2278744E-11  6.6139210E-11  5.2537789E-11  4.1299926E-11  3.2165769E-11  2.4823042E-11  1.8991631E-11  1.4413057E-11  1.0852553E-11  8.1067762E-12  6.0014092E-12  4.3946879E-12  3.1747093E-12  2.2544625E-12  1.5664772E-12  1.0731257E-12  7.1664124E-13  4.6561393E-13  2.9413349E-13  1.8088381E-13  1.0864496E-13  6.4045089E-14  3.7265562E-14  2.1526092E-14  1.2408980E-14  7.1700520E-15  4.1671300E-15  2.4426413E-15  1.4471393E-15  8.6800890E-16  5.2785558E-16  3.2583751E-16  2.0342172E-16
  9.4990667E-01  2.4118346E-05  8.5599436E-10  2.1290165E-10  2.1080679E-10  2.0863053E-10  2.0617900E-10  2.0305270E-10  1.9850632E-10  1.9130787E-10  1.7959864E-10  1.6077191E-10  1.3716037E-10  1.1381065E-10  9.2723790E-11  7.4499406E-11  5.9150323E-11  4.6475202E-11  3.6177595E-11  2.7903547E-11  2.1335721E-11  1.6181516E-11  1.2175356E-11  9.0873755E-12  6.7208418E-12  4.9159342E-12  3.5465777E-12  2.5147604E-12  1.7444600E-12  1.1930192E-12  7.9528567E-13  5.1577874E-13  3.2525545E-13  1.9970244E-13  1.1977990E-13  7.0526294E-14  4.0998079E-14  2.3664705E-14  1.3634061E-14  7.8744575E-15  4.5749297E-15  2.6809102E-15  1.5878973E-15  9.5220524E-16  5.7891117E-16  3.5725370E-16  2.2296618E-16
  9.4990381E-01  2.4723349E-05  9.1692716E-10  2.4116823E-10  2.3871564E-10  2.3615815E-10  2.3326403E-10  2.2956462E-10  2.2420550E-10  2.1580288E-10  2.0230629E-10  1.8088485E-10  1.5419713E-10  1.2787006E-10  1.0412415E-10  8.3617835E-11  6.6357574E-11  5.2111974E-11  4.0543995E-11  3.1253784E-11  2.3883045E-11  1.8101688E-11  1.3610323E-11  1.0150030E-11  7.4995654E-12  5.4793908E-12  3.9479635E-12  2.7952640E-12  1.9359309E-12  1.3217788E-12  8.7960100E-13  5.6947143E-13  3.5851477E-13  2.1978611E-13  1.3164973E-13  7.7428785E-14  4.4970300E-14  2.5939365E-14  1.4936498E-14  8.6230888E-15  5.0082109E-15  2.9340055E-15  1.7373781E-15  1.0415993E-15  6.3310596E-16  3.9059661E-16  2.4369922E-16
  9.4990089E-01  2.5355660E-05  9.8309878E-10  2.7228407E-10  2.6942319E-10  2.6642895E-10  2.6302583E-10  2.5866734E-10  2.5237921E-10  2.4261442E-10  2.2712028E-10  2.0283311E-10  1.7276996E-10  1.4318460E-10  1.1653310E-10  9.3535902E-11  7.4191339E-11  5.8234392E-11  4.5283117E-11  3.4887242E-11  2.6643525E-11  2.0180788E-11  1.5162640E-11  1.1298414E-11  8.3401416E-12  6.0868095E-12  4.3800385E-12  3.0967380E-12  2.1413753E-12  1.4597080E-12  9.6977209E-13  6.2680163E-13  3.9397497E-13  2.4117092E-13  1.4427462E-13  8.4763827E-14  4.9188463E-14  2.8353539E-14  1.6318242E-14  9.4170299E-15  5.4675950E-15  3.2022894E-15  1.8958057E-15  1.1363269E-15  6.9052424E-16  4.2590943E-16  2.6565582E-16
  9.4989793E-01  2.6016066E-05  1.0548740E-09  3.0644978E-10  3.0312428E-10  2.9963119E-10  2.9564465E-10  2.9053103E-10  2.8318507E-10  2.7188504E-10  2.5416567E-10  2.2672232E-10  1.9296506E-10  1.5982312E-10  1.3000476E-10  1.0429559E-10  8.2683796E-11  6.4866845E-11  5.0413246E-11  3.8817484E-11  2.9627112E-11  2.2426038E-11  1.6837484E-11  1.2536188E-11  9.2451159E-12  6.7399266E-12  4.8439611E-12  3.4199365E-12  2.3612711E-12  1.6071054E-12  1.0659804E-12  6.8787684E-13  4.3169837E-13  2.6389231E-13  1.5767453E-13  9.2542517E-14  5.3658756E-14  3.0910693E-14  1.7781239E-14  1.0257410E-14  5.9537330E-15  3.4861424E-15  2.0633934E-15  1.2365130E-15  7.5123813E-16  4.6324431E-16  2.8886406E-16
  9.4989492E-01  2.6705353E-05  1.1326358E-09  3.4387428E-10  3.4002154E-10  3.3596029E-10  3.3130715E-10  3.2533148E-10  3.1678546E-10  3.0376111E-10  2.8357053E-10  2.5266039E-10  2.1487028E-10  1.7785563E-10  1.4459404E-10  1.1593941E-10  9.1867458E-11  7.2033923E-11  5.5952782E-11  4.3058128E-11  3.2843778E-11  2.4844659E-11  1.8640021E-11  1.3866994E-11  1.0217014E-11  7.4404607E-12  5.3408753E-12  3.7656024E-12  2.5960881E-12  1.7642638E-12  1.1684037E-12  7.5280247E-13  4.7174595E-13  2.8798505E-13  1.7186902E-13  1.0077580E-13  5.8387295E-14  3.3614253E-14  1.9327425E-14  1.1145324E-14  6.4672522E-15  3.7859265E-15  2.2403547E-15  1.3422853E-15  8.1532682E-16  5.0264571E-16  3.1334625E-16
  9.4989187E-01  2.7424303E-05  1.2167861E-09  3.8477493E-10  3.8032546E-10  3.7561888E-10  3.7020646E-10  3.6325003E-10  3.5334737E-10  3.3839271E-10  3.1546580E-10  2.8075736E-10  2.3857501E-10  1.9735324E-10  1.6035662E-10  1.2851036E-10  1.0177514E-10  7.9760389E-11  6.1920213E-11  4.7622829E-11  3.6303500E-11  2.7443859E-11  2.0575393E-11  1.5294451E-11  1.1258340E-11  8.1901112E-12  5.8719097E-12  4.1344673E-12  2.8462881E-12  1.9314709E-12  1.2772165E-12  8.2168165E-13  5.1417755E-13  3.1348316E-13  1.8687722E-13  1.0947438E-13  6.3380056E-14  3.6467575E-14  2.0958689E-14  1.2081840E-14  7.0087640E-15  4.1019922E-15  2.4268987E-15  1.4537668E-15  8.8286266E-16  5.4415872E-16  3.3914072E-16
  9.4988876E-01  2.8173695E-05  1.3077462E-09  4.2937759E-10  4.2425444E-10  4.1881683E-10  4.1254209E-10  4.0447352E-10  3.9304234E-10  3.7593358E-10  3.4998527E-10  3.1112539E-10  2.6417016E-10  2.1838807E-10  1.7734884E-10  1.4205186E-10  1.1243990E-10  8.8071149E-11  6.8334097E-11  5.2525262E-11  4.0016247E-11  3.0230824E-11  2.2648718E-11  1.6822149E-11  1.2371573E-11  8.9905568E-12  6.4381764E-12  4.5272507E-12  3.1123247E-12  2.1090085E-12  1.3925897E-12  8.9461552E-13  5.5905168E-13  3.4041998E-13  2.0271792E-13  1.1864877E-13  6.8642920E-14  3.9473943E-14  2.2676877E-14  1.3068006E-14  7.5788659E-15  4.4346890E-15  2.6232260E-15  1.5710766E-15  9.5391750E-16  5.8782628E-16  3.6626117E-16
  9.4988511E-01  2.9076006E-05  1.4215286E-09  4.8563870E-10  4.7963420E-10  4.7323683E-10  4.6582734E-10  4.5629813E-10  4.4287330E-10  4.2298281E-10  3.9317504E-10  3.4906747E-10  2.9611498E-10  2.4461767E-10  1.9851992E-10  1.5891009E-10  1.2570633E-10  9.8401176E-11  7.6299968E-11  5.8608962E-11  4.4619711E-11  3.3683351E-11  2.5214748E-11  1.8710931E-11  1.3746351E-11  9.9778129E-12  7.1356434E-12  5.0103358E-12  3.4390354E-12  2.3267194E-12  1.5338670E-12  9.8380329E-13  6.1385818E-13  3.7328335E-13  2.2202639E-13  1.2982354E-13  7.5049732E-14  4.3132243E-14  2.4766994E-14  1.4267369E-14  8.2720908E-15  4.8391783E-15  2.8618832E-15  1.7136596E-15  1.0402668E-15  6.4088545E-16  3.9921033E-16
  9.4988140E-01  3.0020965E-05  1.5456484E-09  5.4749947E-10  5.4048734E-10  5.3298872E-10  5.2427444E-10  5.1306992E-10  4.9737545E-10  4.7435129E-10  4.4024496E-10  3.9035591E-10  3.3083735E-10  2.7310007E-10  2.2148861E-10  1.7718379E-10  1.4007432E-10  1.0957936E-10  8.4912387E-11  6.5180615E-11  4.9587874E-11  3.7405855E-11  2.7978627E-11  2.0743092E-11  1.5223688E-11  1.1037305E-11  7.8830644E-12  5.5272334E-12  3.7880708E-12  2.5589566E-12  1.6843484E-12  1.0786687E-12  6.7207981E-13  4.0815615E-13  2.4249684E-13  1.4166216E-13  8.1833342E-14  4.7004040E-14  2.6978377E-14  1.5535975E-14  9.0051792E-15  5.2668424E-15  3.1141753E-15  1.8643621E-15  1.1315165E-15  6.9694086E-16  4.3401631E-16
  9.4987762E-01  3.1009742E-05  1.6808531E-09  6.1534881E-10  6.0718801E-10  5.9842966E-10  5.8822030E-10  5.7510154E-10  5.5683317E-10  5.3029152E-10  4.9141282E-10  4.3517185E-10  3.6848301E-10  3.0395012E-10  2.4634402E-10  1.9694115E-10  1.5559542E-10  1.2164426E-10  9.4199883E-11  7.2261095E-11  5.4935847E-11  4.1409152E-11  3.0947999E-11  2.2923958E-11  1.6807235E-11  1.2171486E-11  8.6820544E-12  6.0789817E-12  4.1600815E-12  2.8061224E-12  1.8442764E-12  1.1793545E-12  7.3379837E-13  4.4508432E-13  2.6415458E-13  1.5417843E-13  8.9001144E-14  5.1093285E-14  2.9313129E-14  1.6874984E-14  9.7787778E-15  5.7180542E-15  3.3803117E-15  2.0233082E-15  1.2277411E-15  7.5604301E-16  4.7070198E-16
  9.4987376E-01  3.2043503E-05  1.8279291E-09  6.8959146E-10  6.8012477E-10  6.6992963E-10  6.5801284E-10  6.4271486E-10  6.2153823E-10  5.9106170E-10  5.4690064E-10  4.8369943E-10  4.0919974E-10  3.3728398E-10  2.7317598E-10  2.1825076E-10  1.7232138E-10  1.3463448E-10  1.0419094E-10  7.9871193E-11  6.0678642E-11  4.5703958E-11  3.4130419E-11  2.5258779E-11  1.8500579E-11  1.3382763E-11  9.5341945E-12  6.6665955E-12  4.5557027E-12  3.0686096E-12  2.0138876E-12  1.2859997E-12  7.9909389E-13  4.8411307E-13  2.8702480E-13  1.6738629E-13  9.6560895E-14  5.5404329E-14  3.1773724E-14  1.8285822E-14  1.0593717E-14  6.1933033E-15  3.6605833E-15  2.1906719E-15  1.3290458E-15  8.1825382E-16  5.0931008E-16
  9.4986984E-01  3.3123415E-05  1.9877047E-09  7.7064904E-10  7.5970155E-10  7.4787228E-10  7.3401183E-10  7.1624158E-10  6.9179032E-10  6.5692622E-10  6.0693510E-10  5.3612619E-10  4.5313768E-10  3.7321934E-10  3.0207535E-10  2.4118180E-10  1.9030426E-10  1.4858875E-10  1.1491406E-10  8.8031676E-11  6.6831218E-11  5.0300928E-11  3.7533382E-11  2.7752751E-11  2.0307267E-11  1.4673511E-11  1.0441042E-11  7.2910730E-12  4.9755588E-12  3.3468039E-12  2.1934146E-12  1.3987413E-12  8.6804530E-13  5.2528717E-13  3.1113261E-13  1.8129979E-13  1.0452046E-13  5.9941597E-14  3.4362672E-14  1.9769915E-14  1.1450815E-14  6.6930598E-15  3.9552664E-15  2.3666166E-15  1.4355282E-15  8.8363296E-16  5.4987580E-16
  9.4986584E-01  3.4250628E-05  2.1610489E-09  8.5895869E-10  8.4633625E-10  8.3265347E-10  8.1658727E-10  7.9602173E-10  7.6789559E-10  7.2815422E-10  6.7174625E-10  5.9264185E-10  5.0044827E-10  4.1187463E-10  3.3313328E-10  2.6580351E-10  2.0959601E-10  1.6354564E-10  1.2639758E-10  9.6763107E-11  7.3408350E-11  5.5210558E-11  4.1164250E-11  3.0410968E-11  2.2230762E-11  1.6046043E-11  1.1404111E-11  7.9533835E-12  5.4202552E-12  3.6410790E-12  2.3830827E-12  1.5177118E-12  9.4072916E-13  5.6865005E-13  3.3650247E-13  1.9593261E-13  1.1288751E-13  6.4709409E-14  3.7082396E-14  2.1328648E-14  1.2350852E-14  7.2177756E-15  4.2646250E-15  2.5512976E-15  1.5472809E-15  9.5224141E-16  5.9242867E-16
  9.4986177E-01  3.5426285E-05  2.3488734E-09  9.5497395E-10  9.4046148E-10  9.2468186E-10  9.0611995E-10  8.8240403E-10  8.5016696E-10  8.0501995E-10  7.4156778E-10  6.5343865E-10  5.5128458E-10  4.5336921E-10  3.6644140E-10  2.9218530E-10  2.3024859E-10  1.7954360E-10  1.3866966E-10  1.0608589E-10  8.0424661E-11  6.0443211E-11  4.5030276E-11  3.3238434E-11  2.4274464E-11  1.7502627E-11  1.2424882E-11  8.6544730E-12  5.8903824E-12  3.9517993E-12  2.5831112E-12  1.6430406E-12  1.0172200E-12  6.1424423E-13  3.6315832E-13  2.1129820E-13  1.2166955E-13  6.9711931E-14  3.9935272E-14  2.2963334E-14  1.3294609E-14  7.7679038E-15  4.5889239E-15  2.7448742E-15  1.6644013E-15  1.0241234E-15  6.3702418E-16
  9.4985694E-01  3.6854770E-05  2.5864155E-09  1.0767553E-09  1.0597500E-09  1.0411980E-09  1.0193371E-09  9.9147504E-10  9.5387011E-10  9.0173216E-10  8.2925925E-10  7.2967946E-10  6.1495743E-10  5.0528627E-10  4.0807429E-10  3.2512903E-10  2.5601384E-10  1.9948342E-10  1.5395131E-10  1.1768414E-10  8.9145253E-11  6.6940596E-11  4.9825865E-11  3.6741973E-11  2.6803921E-11  1.9303211E-11  1.3685109E-11  9.5188837E-12  6.4692639E-12  4.3339181E-12  2.8288052E-12  1.7968070E-12  1.1109712E-12  6.7007786E-13  3.9577665E-13  2.3008993E-13  1.3240500E-13  7.5825130E-14  4.3420671E-14  2.4960089E-14  1.4447219E-14  8.4396918E-15  4.9848960E-15  2.9812046E-15  1.8073703E-15  1.1118643E-15  6.9143119E-16
  9.4985200E-01  3.8352023E-05  2.8463813E-09  1.2103422E-09  1.1904847E-09  1.1687533E-09  1.1431115E-09  1.1105214E-09  1.0668472E-09  1.0068849E-09  9.2441980E-10  8.1227845E-10  6.8384962E-10  5.6139395E-10  4.5301880E-10  3.6065583E-10  2.8377078E-10  2.2094286E-10  1.7038095E-10  1.3014106E-10  9.8501909E-11  7.3904617E-11  5.4960284E-11  4.0488737E-11  2.9505671E-11  2.1223954E-11  1.5027620E-11  1.0438464E-11  7.0842484E-12  4.7393414E-12  3.0891593E-12  1.9595601E-12  1.2100996E-12  7.2906192E-13  4.3021105E-13  2.4991689E-13  1.4372703E-13  8.2270311E-14  4.7094464E-14  2.7064354E-14  1.5661684E-14  9.1474283E-15  5.4019961E-15  3.2301077E-15  1.9579178E-15  1.2042378E-15  7.4870033E-16
  9.4984696E-01  3.9919807E-05  3.1304387E-09  1.3565335E-09  1.3334216E-09  1.3080556E-09  1.2780960E-09  1.2401349E-09  1.1896237E-09  1.1209340E-09  1.0274344E-09  9.0154952E-10  7.5820897E-10  6.2188391E-10  5.0142082E-10  3.9887531E-10  3.1360078E-10  2.4398167E-10  1.8800197E-10  1.4348783E-10  1.0851681E-10  8.1350872E-11  6.0444369E-11  4.4486154E-11  3.2384726E-11  2.3268178E-11  1.6454575E-11  1.1414587E-11  7.7361893E-12  5.1685932E-12  3.3644872E-12  2.1314828E-12  1.3147089E-12  7.9125376E-13  4.6649208E-13  2.7079489E-13  1.5564370E-13  8.9051454E-14  5.0958573E-14  2.9277116E-14  1.6938527E-14  9.8913845E-15  5.8403801E-15  3.4916756E-15  2.1161086E-15  1.3012864E-15  8.0886024E-16
  9.4984182E-01  4.1559873E-05  3.4403455E-09  1.5161593E-09  1.4893445E-09  1.4598359E-09  1.4249626E-09  1.3809218E-09  1.3227360E-09  1.2443435E-09  1.1386935E-09  9.9781001E-10  8.3828526E-10  6.8694871E-10  5.5342652E-10  4.3989693E-10  3.4558485E-10  2.6865914E-10  2.0685733E-10  1.5775524E-10  1.1921179E-10  8.9294676E-11  6.6288736E-11  4.8741481E-11  3.5445971E-11  2.5439115E-11  1.7968072E-11  1.2448589E-11  8.4259159E-12  5.6221829E-12  3.6550939E-12  2.3127535E-12  1.4249008E-12  8.5671045E-13  5.0465129E-13  2.9274136E-13  1.6816466E-13  9.6174024E-14  5.5016192E-14  3.1600224E-14  1.8278830E-14  1.0672223E-14  6.3004412E-15  3.7661444E-15  2.2820764E-15  1.4030901E-15  8.7195621E-16
  9.4983656E-01  4.3273949E-05  3.7779518E-09  1.6900814E-09  1.6590641E-09  1.6248480E-09  1.5844010E-09  1.5335026E-09  1.4667308E-09  1.3775842E-09  1.2585920E-09  1.1013800E-09  9.2432965E-10  7.5678143E-10  6.0918196E-10  4.8382976E-10  3.7980346E-10  2.9503401E-10  2.2698944E-10  1.7297359E-10  1.3060828E-10  9.7751027E-11  7.2503753E-11  5.3261792E-11  3.8694161E-11  2.7739909E-11  1.9570151E-11  1.3541763E-11  9.1542315E-12  6.1006040E-12  3.9612756E-12  2.5035457E-12  1.5407750E-12  9.2548839E-13  5.4472032E-13  3.1577404E-13  1.8129990E-13  1.0364368E-13  5.9270539E-14  3.4035516E-14  1.9683650E-14  1.1490542E-14  6.7825280E-15  4.0537188E-15  2.4559464E-15  1.5097253E-15  9.3803318E-16
  9.4983120E-01  4.5063767E-05  4.1452068E-09  1.8791954E-09  1.8434204E-09  1.8038700E-09  1.7571209E-09  1.6985126E-09  1.6221662E-09  1.5211356E-09  1.3875307E-09  1.2125834E-09  1.0165955E-09  8.3157624E-10  6.6883367E-10  5.3078287E-10  4.1633687E-10  3.2316469E-10  2.4844037E-10  1.8917288E-10  1.4272744E-10  1.0673470E-10  7.9099614E-11  5.8054030E-11  4.2133956E-11  3.0173635E-11  2.1262804E-11  1.4695376E-11  9.9219233E-12  6.6043407E-12  4.2833232E-12  2.7040304E-12  1.6624303E-12  9.9764367E-13  5.8673084E-13  3.3991073E-13  1.9505945E-13  1.1146609E-13  6.3724791E-14  3.6584794E-14  2.1154018E-14  1.2346938E-14  7.2869912E-15  4.3546074E-15  2.6378442E-15  1.6212681E-15  1.0071449E-15
  9.4982572E-01  4.6931026E-05  4.5441561E-09  2.0844275E-09  2.0432794E-09  1.9977011E-09  1.9438482E-09  1.8765998E-09  1.7896089E-09  1.6754824E-09  1.5259138E-09  1.3317455E-09  1.1153367E-09  9.1152704E-10  7.3252743E-10  5.8086447E-10  4.5526444E-10  3.5310876E-10  2.7125146E-10  2.0638248E-10  1.5558995E-10  1.1626009E-10  8.6086231E-11  6.3124930E-11  4.5769868E-11  3.2743268E-11  2.3047958E-11  1.5910650E-11  1.0729750E-11  7.1338594E-12  4.6215175E-12  2.9143730E-12  1.7899622E-12  1.0732308E-12  6.3071367E-13  3.6516878E-13  2.0945303E-13  1.1964665E-13  6.8382001E-14  3.9249790E-14  2.2690921E-14  1.3241984E-14  7.8141634E-15  4.6690051E-15  2.8278870E-15  1.7377898E-15  1.0793182E-15
  9.4981944E-01  4.9119864E-05  5.0319819E-09  2.3349774E-09  2.2869903E-09  2.2337376E-09  2.1708674E-09  2.0927202E-09  1.9924139E-09  1.8620534E-09  1.6928704E-09  1.4752772E-09  1.2341088E-09  1.0075786E-09  8.0895921E-10  6.4089452E-10  5.0187415E-10  3.8892417E-10  2.9850688E-10  2.2692401E-10  1.7092718E-10  1.2760659E-10  9.4399986E-11  6.9152640E-11  5.0087069E-11  3.5790940E-11  2.5162770E-11  1.7348689E-11  1.1684582E-11  7.7590786E-12  5.0204364E-12  3.1622552E-12  1.9401311E-12  1.1621739E-12  6.8243812E-13  3.9485722E-13  2.2636593E-13  1.2925669E-13  7.3851934E-14  4.2379660E-14  2.4495456E-14  1.4292599E-14  8.4331217E-15  5.0380405E-15  3.0509520E-15  1.8745315E-15  1.1638112E-15
